,cdatetime,address,crimedescr,ucr_ncic_code,latitude,longitude
1989,1/9/06 15:03,SHINING STAR DR / MEADOWVIEW RD,TRAFFIC-ACCIDENT INJURY,5400,38.48149327,-121.4644874
1990,1/9/06 15:11,RIO CIDADE WAY / RIO ESTRADA WAY,20001(A) VC HIT/RUN INJ/DEATH,5401,38.47765523,-121.5196666
1991,1/9/06 15:13,RIVER CITY WAY / BANNON CREEK DR,TRAFFIC-ACCIDENT-NON INJURY,5400,38.61728024,-121.5007778
1992,1/9/06 15:14,NORTHGATE BLVD / SAN JUAN RD,TOWED/STORED VEH-14602.6,7000,38.6296517,-121.4755286
1993,1/9/06 15:25,1525 STERLING ST,594(B)(2)(A) VANDALISM/ -$400,2999,38.52007051,-121.5018595
1994,1/9/06 15:30,EL CAMINO AVE / EMPRESS ST,1203.2 PC VIOLATION OF PROBATI,5012,38.61112009,-121.4473381
1995,1/9/06 15:30,N ST / 11TH ST,594(B)(1)PC  VANDALISM +$400,2999,38.57551005,-121.4940462
1996,1/9/06 15:30,MACK RD / FRANKLIN BLVD,TOWED/STORED VEHICLE,7000,38.47429277,-121.4503108
1997,1/9/06 15:30,ACADEMY WAY / KATHLEEN AVE,10851 VC AUTO THEFT LOCATE,2404,38.62197217,-121.4253528
1998,1/9/06 15:33,2301 36TH ST,475(C) PASS FORGED NOTE,2506,38.55595051,-121.4641035
1999,1/9/06 15:35,1732 KENWOOD ST,5150 WI DANGER SELF/OTHERS,7000,38.62477487,-121.4251692
2000,1/9/06 15:35,113 K ST,666 PC PETTY THEFT W/PRI CONV,2399,38.58245363,-121.5052755
2001,1/9/06 15:42,DEL PASO BLVD / PALO VERDE AVE,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.62192663,-121.4322662
2002,1/9/06 15:58,1422 C ST,PERSON INFORMATION - I RPT,7000,38.58601422,-121.4836896
2003,1/9/06 16:00,7971 RUSH RIVER DR,10851(A)VC TAKE VEH W/O OWNER,2404,38.48340799,-121.5203336
2004,1/9/06 16:00,6364 SEASTONE WAY,10851(A)VC TAKE VEH W/O OWNER,2404,38.51177507,-121.5431042
2005,1/9/06 16:00,1820 ALHAMBRA BLVD,484 PC   PETTY THEFT/INSIDE,2308,38.56342448,-121.4693599
2006,1/9/06 16:00,300 AHERN ST,MISSING PERSON I RPT,7000,38.591168,-121.4817665
2007,1/9/06 16:02,2400 DEL PASO BLVD,1203.2 PC VIOLATION OF PROBATI,5012,38.61140992,-121.4476543
2008,1/9/06 16:15,7646 BLUEBROOK WAY,SUSPICIOUS VEHICLE - I RPT,7000,38.48020167,-121.4601374
2009,1/9/06 16:15,DEL PASO BLVD / PALO VERDE AVE,TOWED/STORED VEHICLE,7000,38.62192663,-121.4322662
2010,1/9/06 16:30,3661 TRUXEL RD,666 PC PETTY THEFT W/PRI CONV,2399,38.63589608,-121.5055312
2011,1/9/06 16:35,HAWTHORNE ST / EL MONTE AVE,647(B) PC   PROSTITUTION,4004,38.60785424,-121.4581841
2012,1/9/06 16:35,MEADOWVIEW RD / DETROIT BLVD,TRAFFIC-ACCIDENT INJURY,5400,38.48151147,-121.4684313
2013,1/9/06 16:43,2659 KIT CARSON ST,166(A)(4) WILFUL DISOBEY CT OR,5005,38.56215492,-121.506385
2014,1/9/06 17:00,1105 25TH AVE,MISSING PERSON,7000,38.53385644,-121.515754
2015,1/9/06 17:00,LEMON HILL AVE / 65TH STREET EXPY,NON INJ HR/MAIL OUT REPORT,7000,38.51599171,-121.4274605
2016,1/9/06 17:03,10TH ST / G ST,TRAFFIC-ACCIDENT-NON INJURY,5400,38.58358534,-121.4920473
2017,1/9/06 17:08,MACARTHUR ST / DOOLITTLE ST,11364 HS POSS DRUG PARAPH,3599,38.64278274,-121.4257137
2018,1/9/06 17:09,26TH ST / BROADWAY,TRAFFIC-ACCIDENT INJURY,5400,38.55805348,-121.4790449
2019,1/9/06 17:15,24TH ST / FLORIN RD,NON INJ HR/MAIL OUT REPORT,7000,38.49575914,-121.4827348
2020,1/9/06 17:24,2901 TRUXEL RD,242 PC  BATTERY CIVILIAN,1313,38.61890556,-121.5000769
2021,1/9/06 17:30,622 LAKE FRONT DR,10851(A)VC TAKE VEH W/O OWNER,2404,38.48340441,-121.5321939
2022,1/9/06 17:30,2451 MEADOWVIEW RD,MISSING PERSON,7000,38.48272145,-121.4790738
2023,1/9/06 17:30,1209 L ST,20002(A) HIT/RUN,5401,38.57772224,-121.4906793
2024,1/9/06 17:31,27TH ST / 2ND AVE,11350(B)HS POSSESS QUAALUDES,3582,38.5543985,-121.4790156
2025,1/9/06 17:42,714 K ST,647(F) PC DIP - DISORDERLY,5311,38.58003319,-121.4973304
2026,1/9/06 17:51,6 KLONDIKE CT,11377(A)HS POSS AMPHETAMINES,3572,38.65877823,-121.5043183
2027,1/9/06 18:00,2525 N ST,487(D) PC GRAND THEFT AUTO,2404,38.57042066,-121.4740683
2028,1/9/06 18:05,33RD ST / 3RD AVE,647(B) PC   PROSTITUTION,4004,38.55234985,-121.4711067
2029,1/9/06 18:20,6460 ROMACK CIR,11377(A)HS POSS AMPHETAMINES,3572,38.51018598,-121.4900812
2030,1/9/06 18:23,MARTIN LUTHER KING JR BLVD / 7TH AVE,475(A)PC POSS FORGED CHK/NOTE,2506,38.54528535,-121.464715
2031,1/9/06 18:30,15 MORNING DOVE CIR,10851(A)VC TAKE VEH W/O OWNER,2404,38.61949324,-121.4962856
2032,1/9/06 18:30,7600 AMBROSE WAY,484 PC PETTY THEFT,2399,38.48214296,-121.534651
2033,1/9/06 18:37,515 EL CAMINO AVE,FRAUD OR BUNCO - I RPT,7000,38.61138144,-121.455557
2034,1/9/06 18:40,32ND ST / 1ST AVE,647(B) PC   PROSTITUTION,4004,38.55477924,-121.4715398
2035,1/9/06 18:45,1040 FLORIN RD,476 PC PASS FICTICIOUS CHECK,2501,38.49466185,-121.5212433
2036,1/9/06 18:45,EL CAMINO AVE / DEL PASO BLVD,NON INJ HR/MAIL OUT REPORT,7000,38.61112661,-121.4487064
2037,1/9/06 18:45,577 LAS PALMAS AVE,10851(A)VC TAKE VEH W/O OWNER,2404,38.61950804,-121.4535138
2038,1/9/06 18:45,FRUITRIDGE RD / SAMPSON BLVD,TOWED/STORED VEH-14602.6,7000,38.524921,-121.4494106
2039,1/9/06 18:50,11TH AVE / 53RD ST,TOWED/STORED VEH-14602.6,7000,38.54215599,-121.4439667
2040,1/9/06 18:51,CAPITOL AVE / ALHAMBRA BLVD,TRAFFIC-ACCIDENT INJURY,5400,38.56944762,-121.4666533
2041,1/9/06 18:58,5600 FOLSOM BLVD,476 PC PASS FICTICIOUS CHECK,2501,38.55792771,-121.43864
2042,1/9/06 19:00,1140 WESTWARD WAY,10851(A)VC TAKE VEH W/O OWNER,2404,38.6259957,-121.4869215
2043,1/9/06 19:04,6730 4TH AVE,ASSAULT WITH WEAPON - I RPT,7000,38.54783739,-121.4243203
2044,1/9/06 19:05,36TH ST / 3RD AVE,647(B) PC   PROSTITUTION,4004,38.55128541,-121.4671318
2045,1/9/06 19:12,1821 EXPOSITION BLVD,242 PC  BATTERY CIVILIAN,1313,38.59577758,-121.4262601
2046,1/9/06 19:30,7767 LA RIVIERA DR,484 PETTY THEFT/LICENSE PLATE,2399,38.55575132,-121.411779
2047,1/9/06 19:30,521 INDIANA AVE,594(B)(1)PC  VANDALISM +$400,2999,38.61972393,-121.4746566
2048,1/9/06 19:30,SAN JUAN RD / TRUXEL RD,594(B)(1)VANDALISM GRAF +$400,2999,38.62741952,-121.4978994
2049,1/9/06 19:30,5707 SPILMAN AVE,594(B)(2)(A) VANDALISM/ -$400,2999,38.57562396,-121.4260374
2050,1/9/06 19:30,7494 FRANKLIN BLVD,594(B)(2)(A) VANDALISM/ -$400,2999,38.48617977,-121.4549077
2051,1/9/06 19:45,4100 NORTHGATE BLVD,487(A) PC GRAND THEFT-SHOPLIFT,2303,38.64316291,-121.4745819
2052,1/9/06 19:56,1600 EXPO PKWY,459 PC  BURGLARY BUSINESS,2203,38.59714644,-121.4520581
2053,1/9/06 20:00,4391 BURGESS DR,10851(A)VC TAKE VEH W/O OWNER,2404,38.6474367,-121.4534502
2054,1/9/06 20:00,4100 NORTHGATE BLVD,459 PC  BURGLARY VEHICLE,2299,38.64316291,-121.4745819
2055,1/9/06 20:00,5770 FREEPORT BLVD,594(B)(2)(A) VANDALISM/ -$400,2999,38.52199137,-121.4990149
2056,1/9/06 20:00,WEALD WAY / GRASSLANDS DR,484 PETTY THEFT/LICENSE PLATE,2399,38.61732525,-121.5198701
2057,1/9/06 20:00,3345 SMOKE TREE DR,594(B)(2)(A) VANDALISM/ -$400,2999,38.62896755,-121.5066925
2058,1/9/06 20:07,MARTIN LUTHER KING JR BLVD / 9TH AVE,TOWED/STORED VEH-14602.6,7000,38.54395353,-121.4647075
2059,1/9/06 20:10,DIXIEANNE AVE / BEAUMONT ST,12.72.060I ADULT LOITER PLYGRD,7399,38.60930781,-121.4485
2060,1/9/06 20:16,WOODBINE AVE / 50TH AVE,23103(A) RECKLESS ON HIGHWAY,5499,38.50686233,-121.4787544
2061,1/9/06 20:22,BROADWAY / STOCKTON BLVD,TRAFFIC-ACCIDENT-NON INJURY,5400,38.54675579,-121.4538401
2062,1/9/06 20:23,1646 KATHLEEN AVE,ACCIDENTAL FIRES/ARSON -I RPT,7000,38.62147929,-121.4278524
2063,1/9/06 20:25,5501 48TH ST,FRAUD OR BUNCO - I RPT,7000,38.525636,-121.4473287
2064,1/9/06 20:30,6670 VALLEY HI DR,MISCELLANEOUS I RPT (ZMISC),7000,38.47245555,-121.4270863
2065,1/9/06 20:30,620 23RD ST,459 PC  BURGLARY RESIDENCE,2204,38.5793726,-121.4747124
2066,1/9/06 20:33,3038 CLAY ST,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.62247542,-121.4389474
2067,1/9/06 21:00,3561 TRUXEL RD,459 PC  BURGLARY VEHICLE,2299,38.63449242,-121.5028488
2068,1/9/06 21:00,5538 BRAMPTON WAY,459 PC  BURGLARY VEHICLE,2299,38.67732505,-121.5168735
2069,1/9/06 21:15,6125 HERMOSA ST,10851 VC AUTO THEFT LOCATE,2404,38.51434816,-121.4800628
2070,1/9/06 21:30,1412 BREWERTON DR,10851(A)VC TAKE VEH W/O OWNER,2404,38.61542969,-121.4919849
2071,1/9/06 21:41,MACARTHUR ST / MAJESTIC LN,TOWED/STORED VEHICLE,7000,38.64191945,-121.4216347
2072,1/9/06 21:46,3000 ACADEMY WAY,3056 PAROLE VIO - I RPT,7000,38.62009248,-121.426719
2073,1/9/06 21:54,1200 N B ST,849(B)(1) CERTIFICATE OF RELEA,7000,38.59007055,-121.4856685
2074,1/9/06 22:00,7534 RUSH RIVER DR,459 PC  BURGLARY VEHICLE,2299,38.48538062,-121.5374388
2075,1/9/06 22:00,4043 SHERMAN WAY,459 PC  BURGLARY VEHICLE,2299,38.55462435,-121.458819
2076,1/9/06 22:08,RIO LINDA BLVD / LAMPASAS AVE,TOWED/STORED VEHICLE,7000,38.61474191,-121.4461725
2077,1/9/06 22:14,11TH AVE / DAVID WAY,NARCOTICS SUSP/EVID/ACT- I RPT,7000,38.54221766,-121.4374105
2078,1/9/06 22:30,2 TIMBERWOOD CT,10851(A)VC TAKE VEH W/O OWNER,2404,38.61295423,-121.5005071
2079,1/9/06 22:37,2031 ETHAN WAY,246 PC SHOOT OCCUP DWELL/VEH,5213,38.60307405,-121.420291
2080,1/9/06 22:45,STOCKTON BLVD / ELSIE AVE,20002(A) HIT/RUN,5401,38.47433721,-121.4189709
2081,1/9/06 23:00,8347 VALLEY LARK DR,10851(A)VC TAKE VEH W/O OWNER,2404,38.45471595,-121.4381169
2082,1/9/06 23:00,5413 61ST ST,459 PC  BURGLARY VEHICLE,2299,38.52555366,-121.43427
2083,1/9/06 23:00,1646 KATHLEEN AVE,TOWED/STORED VEHICLE,7000,38.62147929,-121.4278524
2084,1/9/06 23:05,MACK RD / ARCHEAN WAY,529 PC FALSE PERSONATION,2604,38.47614715,-121.4598152
2085,1/9/06 23:10,951 SONOMA AVE,10851 VC AUTO THEFT LOCATE,2404,38.62406654,-121.4448995
2086,1/9/06 23:15,6500 Q ST,211 PC  ROBBERY UNSPECIFIED,1299,38.55269382,-121.4274073
2087,1/9/06 23:24,9 INLET CT,5150 WI DANGER SELF/OTHERS,7000,38.61696967,-121.5000765
2088,1/9/06 23:30,78 THATCHER CIR,10851(A)VC TAKE VEH W/O OWNER,2404,38.47587793,-121.4395992
2089,1/9/06 23:30,3927 HAYWOOD ST,484 PC   THEFT-LIC PLATE TABS,2399,38.63936687,-121.4408906
2090,1/9/06 23:40,20TH AVE / 36TH ST,11364 HS POSS DRUG PARAPH,3599,38.53450711,-121.4681974
2091,1/9/06 23:45,3314 LUNA NUEVO ST,10851(A)VC TAKE VEH W/O OWNER,2404,38.627317,-121.4534085
2092,1/9/06 23:50,651 I ST,CASUALTY REPORT,7000,38.58314743,-121.4974099
2093,1/9/06 23:50,WASHINGTON AVE / 14TH AVE,TOWED/STORED VEH-14602.6,7000,38.53944483,-121.4629583
2094,1/10/06 0:00,2418 T ST,459 PC  BURGLARY VEHICLE,2299,38.56374165,-121.4787306
2095,1/10/06 0:00,2519 C ST,459 PC  BURGLARY RESIDENCE,2204,38.58276198,-121.4688872
2096,1/10/06 0:00,LAWRENCE DR / STOCKTON BLVD,TOWED/STORED VEH-14602.6,7000,38.52983357,-121.4448282
2097,1/10/06 0:00,1500 7TH ST,459 PC  BURGLARY VEHICLE,2299,38.57615249,-121.5003415
2098,1/10/06 0:00,5531 24TH ST,532 PC FRAUD OBTAIN MONEY ETC,2699,38.52532078,-121.4830904
2099,1/10/06 0:00,2936 LOGANSPORT DR,530.5 PC USE PERSONAL ID INFO,2604,38.66298106,-121.5270363
2100,1/10/06 0:00,1820 FRIENZA AVE,459 PC  BURGLARY BUSINESS,2203,38.61199425,-121.4244182
2101,1/10/06 0:01,68TH AVE / 21ST ST,11351.5 HS POSS SALE RCK COCAI,3532,38.4890423,-121.491965
2102,1/10/06 0:01,1720 L ST,459 PC  BURGLARY VEHICLE,2299,38.57500761,-121.4841051
2103,1/10/06 0:01,3200 TRUXEL RD,459 PC  BURGLARY VEHICLE,2299,38.62648616,-121.4966948
2104,1/10/06 0:01,5440 9TH AVE,459 PC  BURGLARY VEHICLE,2299,38.54327657,-121.4417342
2105,1/10/06 0:01,5750 KEVINBERG DR,594(B)(2)(A) VANDALISM/ -$400,2999,38.45543018,-121.4370462
2106,1/10/06 0:09,1217 D ST,5150 WI DANGER SELF/OTHERS,7000,38.58618556,-121.4870224
2107,1/10/06 0:20,MACK RD / DEER CREEK DR,20002(A) HIT/RUN,5401,38.47431603,-121.4546419
2108,1/10/06 0:25,MARTIN LUTHER KING JR BLVD / BROADWAY,11364 HS POSS DRUG PARAPH,3599,38.54718283,-121.4647218
2109,1/10/06 0:30,4800 WESTLAKE PKWY,459 PC  BURGLARY VEHICLE,2299,38.65798545,-121.541883
2110,1/10/06 0:41,H ST / ALHAMBRA BLVD,11364 HS POSS DRUG PARAPH,3599,38.57498057,-121.4642474
2111,1/10/06 0:52,12TH ST / E ST,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.58506592,-121.4884229
2112,1/10/06 1:00,3555 AUBURN BLVD,MISSING PERSON,7000,38.63862878,-121.3815598
2113,1/10/06 1:00,1044 SONOMA AVE,594(B)(1)PC  VANDALISM +$400,2999,38.62346829,-121.4426884
2114,1/10/06 1:00,1250 WHITNEY AVE,594(B)(1)VANDALISM GRAF +$400,2999,38.57100991,-121.4935219
2115,1/10/06 1:52,W EL CAMINO AVE / NORTHGATE BLVD,TOWED/STORED VEHICLE,7000,38.61124309,-121.4755625
2116,1/10/06 1:59,8174 ELDER CREEK RD,10851 VC AUTO THEFT LOCATE,2404,38.51048773,-121.406008
2117,1/10/06 2:00,910 UNIVERSITY AVE,459 PC  BURGLARY BUSINESS,2203,38.56412181,-121.417918
2118,1/10/06 2:10,3724 47TH ST,245(A)(2) AWDW/FIREARM/CIVILIA,1315,38.54066622,-121.4517155
2119,1/10/06 2:29,76 GOOSE HAVEN CT,246 PC SHOOT OCCUP DWELL/VEH,5213,38.64674718,-121.5324558
2120,1/10/06 3:00,1204 56TH AVE,10851(A)VC TAKE VEH W/O OWNER,2404,38.50111994,-121.5139178
2121,1/10/06 3:20,2860 GATEWAY OAKS DR,10851 VC AUTO THEFT LOCATE,2404,38.62210853,-121.5191764
2122,1/10/06 3:45,6305 MCMAHON DR,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.51995809,-121.4304905
2123,1/10/06 3:47,6305 MCMAHON DR,23153(A) VC DUI CAUSE INJURY,5404,38.51995809,-121.4304905
2124,1/10/06 4:11,5770 FREEPORT BLVD,5150 WI DANGER SELF/OTHERS,7000,38.52199137,-121.4990149
2125,1/10/06 4:29,211 HEMFORD CIR,ACCIDENTAL FIRES/ARSON -I RPT,7000,38.47764806,-121.4891676
2126,1/10/06 4:35,1610 ARDEN WAY,594(B)(1)PC  VANDALISM +$400,2999,38.5985901,-121.4286169
2127,1/10/06 5:00,24 SANTIAGO AVE,10851(A)VC TAKE VEH W/O OWNER,2404,38.61188095,-121.4655275
2128,1/10/06 5:08,20TH ST / E ST,TOWED/STORED VEH-14602.6,7000,38.58215599,-121.4775255
2129,1/10/06 6:30,87 SANDBURG DR,459 PC  BURGLARY RESIDENCE,2204,38.57294064,-121.4248243
2130,1/10/06 7:00,90 ARDEN WAY,10851(A)VC TAKE VEH W/O OWNER,2404,38.60590997,-121.4646484
2131,1/10/06 7:00,1133 48TH ST,459 PC  BURGLARY RESIDENCE,2204,38.56519016,-121.4442104
2132,1/10/06 7:20,24TH ST / 53RD AVE,TOWED/STORED VEH-14602.6,7000,38.50305262,-121.4827938
2133,1/10/06 7:24,5770 FREEPORT BLVD,CAR CLOUT -  I RPT,7000,38.52199137,-121.4990149
2134,1/10/06 7:25,1535 ARCADE BLVD,TOWED/STORED VEH-14602.6,7000,38.62599581,-121.4316422
2135,1/10/06 7:25,2673 ALTOS AVE,11350(A)HS POSS CNTRL SUBST,3532,38.6161187,-121.4504318
2136,1/10/06 7:30,815 19TH ST,459 PC  BURGLARY RESIDENCE,2204,38.57871645,-121.4802163
2137,1/10/06 7:54,PALO VERDE AVE / MARYSVILLE BLVD,TOWED/STORED VEHICLE,7000,38.62354293,-121.434294
2138,1/10/06 7:54,24TH ST / JOHN STILL DR,TRAFFIC-ACCIDENT-NON INJURY,5400,38.47732859,-121.4803322
2139,1/10/06 8:00,731 SAN JUAN RD,211 PC ROBBERY-PURSE SNATCH,1210,38.62996703,-121.4784703
2140,1/10/06 8:00,6617 LAKE PARK DR,484 PC  PETTY THEFT/ OUTSIDE,2309,38.50634715,-121.5169435
2141,1/10/06 8:00,5645 POP BECKER ST,530.5 PC USE PERSONAL ID INFO,2604,38.67745476,-121.5027381
2142,1/10/06 8:20,MARYSVILLE BLVD / ARCADE BLVD,TOWED/STORED VEHICLE,7000,38.62541828,-121.433145
2143,1/10/06 8:29,GRAND AVE / WILLOW ST,TOWED/STORED VEH-14602.6,7000,38.63647046,-121.429178
2144,1/10/06 8:42,4101 INNOVATOR DR,602(L)(1)TRESPASS REFUSE TO LV,5707,38.64420903,-121.5129034
2145,1/10/06 8:43,2415 E ST,ACCIDENTAL FIRES/ARSON -I RPT,7000,38.58088731,-121.4714654
2146,1/10/06 8:59,ARCADE BLVD / MARYSVILLE BLVD,TOWED/STORED VEH-14602.6,7000,38.62541828,-121.433145
2147,1/10/06 9:00,7TH ST / K ST,WARRANT SERVED - I RPT,7000,38.58026647,-121.4979339
2148,1/10/06 9:00,2940 TRAP ROCK WAY,484G(A)PC USE FORGED CARD,2605,38.66719342,-121.5277369
2149,1/10/06 9:04,YREKA AVE / 24TH ST,TOWED/STORED VEH-14602.6,7000,38.49850245,-121.4827604
2150,1/10/06 9:16,DEL PASO BLVD / MARYSVILLE BLVD,TOWED/STORED VEH-14602.6,7000,38.6183743,-121.4392211
2151,1/10/06 9:27,ELDER CREEK RD / FLORIN PERKINS RD,TRAFFIC-ACCIDENT INJURY,5400,38.51055822,-121.3905289
2152,1/10/06 9:30,1560 MAYFIELD ST,484 PETTY THEFT/LICENSE PLATE,2399,38.66234122,-121.4951282
2153,1/10/06 9:30,6633 GLORIA DR,459 PC  BURGLARY RESIDENCE,2204,38.50635324,-121.5277277
2154,1/10/06 9:42,2620 69TH AVE,TOWED/STORED VEHICLE,7000,38.48664963,-121.4769699
2155,1/10/06 9:54,480 REDWOOD AVE,MISSING PERSON,7000,38.60992783,-121.456513
2156,1/10/06 9:54,1546 34TH ST,CASUALTY REPORT,7000,38.56587673,-121.4646165
2157,1/10/06 10:00,3066 BRIDGEFORD DR,10851(A)VC TAKE VEH W/O OWNER,2404,38.62363032,-121.4866655
2158,1/10/06 10:00,2901 TRUXEL RD,459 PC  BURGLARY VEHICLE,2299,38.61890556,-121.5000769
2159,1/10/06 10:00,3541 KROY WAY,459 PC  BURGLARY RESIDENCE,2204,38.5425445,-121.4284607
2160,1/10/06 10:03,1660 ARCADE BLVD,TOWED/STORED VEH-14602.6,7000,38.62595817,-121.4290136
2161,1/10/06 10:15,33RD ST / 3RD AVE,484 PC   PETTY THEFT/INSIDE,2308,38.55234985,-121.4711067
2162,1/10/06 10:23,H ST / 51ST ST,TOWED/STORED VEHICLE,7000,38.56913281,-121.4406785
2163,1/10/06 10:35,6879 14TH AVE,GANG ACTIVITY - I RPT,7000,38.54146972,-121.4254625
2164,1/10/06 11:00,MACK RD / TANGERINE AVE,LOST PROPERTY - I RPT,7000,38.47427504,-121.4465943
2165,1/10/06 11:00,STOCKTON BLVD / LAWRENCE DR,TRAFFIC-ACCIDENT INJURY,5400,38.52983357,-121.4448282
2166,1/10/06 11:00,19 E AL CT,TELEPEST -I RPT,7000,38.64681802,-121.4650379
2167,1/10/06 11:02,GLEN ARVEN WAY / BREWERTON DR,TOWED/STORED VEHICLE,7000,38.61589986,-121.4902491
2168,1/10/06 11:15,7500 14TH AVE,242 PC  BATTERY CIVILIAN,1313,38.53876157,-121.416555
2169,1/10/06 11:15,W RAILROAD AVE / 14TH AVE,TRAFFIC-ACCIDENT-NON INJURY,5400,38.5395643,-121.4134753
2170,1/10/06 11:26,FRUITRIDGE RD / 65TH STREET EXPY,TRAFFIC-ACCIDENT INJURY,5400,38.52507559,-121.427517
2171,1/10/06 11:30,3700 DEL PASO RD,GANG ACTIVITY - I RPT,7000,38.65550746,-121.5556894
2172,1/10/06 11:30,1000 18TH ST,487(A) PC GRAND THEFT,2303,38.57715166,-121.4827568
2173,1/10/06 11:44,2562 TRACTION AVE,10851 VC AUTO THEFT LOCATE,2404,38.61341962,-121.4527905
2174,1/10/06 11:58,ARCADE BLVD / MARYSVILLE BLVD,TOWED/STORED VEH-14602.6,7000,38.62541828,-121.433145
2175,1/10/06 12:00,8816 GARDEN GLEN WAY,459 PC  BURGLARY VEHICLE,2299,38.5545627,-121.3802811
2176,1/10/06 12:00,6222 RIVERSIDE BLVD,290(F)1 W/I 5 DAYS ADD CHANGE,3699,38.51446243,-121.5298585
2177,1/10/06 12:01,8175 ALPINE AVE,SUSP PERS-NO CRIME - I RPT,7000,38.53630908,-121.4056953
2178,1/10/06 12:03,1530 ARCADE BLVD,TOWED/STORED VEH-14602.6,7000,38.62529673,-121.4318753
2179,1/10/06 12:08,16TH ST / W ST,TOWED/STORED VEHICLE,7000,38.56382548,-121.491401
2180,1/10/06 12:11,MARYSVILLE BLVD / ROANOKE AVE,TOWED/STORED VEH-14602.6,7000,38.63466859,-121.4301867
2181,1/10/06 12:12,WESTERN AVE / FORD RD,10851 VC AUTO THEFT LOCATE,2404,38.62868558,-121.468398
2182,1/10/06 12:20,5551 WARDELL WAY,459 PC  BURGLARY RESIDENCE,2204,38.47943831,-121.4376744
2183,1/10/06 12:23,HELEN WAY / FRUITRIDGE RD,TRAFFIC-ACCIDENT INJURY,5400,38.52475578,-121.4919171
2184,1/10/06 12:25,3500 FLORIN RD,496(A) RECEIVE STOLEN PROPERTY,2803,38.49407763,-121.4673944
2185,1/10/06 12:30,8009 BRUCEVILLE RD,MISSING PERSON,7000,38.46499591,-121.4174193
2186,1/10/06 12:33,3110 W ST,242 PC  BATTERY CIVILIAN,1313,38.55766731,-121.471396
2187,1/10/06 12:39,2930 MARYSVILLE BLVD,TOWED/STORED VEHICLE,7000,38.62020172,-121.4366726
2188,1/10/06 12:41,1418 PALO VERDE AVE,PETTY THEFT - I RPT,7000,38.6220841,-121.4341446
2189,1/10/06 12:46,SITKA ST / MINT ST,11350(A)HS POSS CNTRL SUBST,3532,38.59278496,-121.4841374
2190,1/10/06 12:51,401 W EL CAMINO AVE,4140 BP  POSS OF HYPO NEEDLE,3599,38.61142717,-121.4719599
2191,1/10/06 12:53,1021 OLIVERA WAY,TOWED/STORED VEHICLE,7000,38.61449687,-121.442601
2192,1/10/06 13:00,DEL PASO BLVD / EL CAMINO AVE,11364 HS POSS DRUG PARAPH,3599,38.61112661,-121.4487064
2193,1/10/06 13:00,3301 FONG RANCH RD,GANG ACTIVITY - I RPT,7000,38.63020663,-121.4959999
2194,1/10/06 13:00,FAIR OAKS BLVD / CAMELLIA AVE,TRAFFIC-ACCIDENT INJURY,5400,38.56853798,-121.4251955
2195,1/10/06 13:00,7TH ST / L ST,242 PC  BATTERY CIVILIAN,1313,38.5791674,-121.4984069
2196,1/10/06 13:03,6879 14TH AVE,415(1) PC DISTURB PEACE/FIGHT,5311,38.54146972,-121.4254625
2197,1/10/06 13:07,R ST / 16TH ST,TOWED/STORED VEHICLE,7000,38.5692795,-121.4890397
2198,1/10/06 13:29,2250 68TH AVE,GANG ACTIVITY - I RPT,7000,38.48934244,-121.4859396
2199,1/10/06 13:35,OLMSTEAD DR / KINNAIRD WAY,TOWED/STORED VEH-14602.6,7000,38.62218315,-121.4659998
2200,1/10/06 13:45,732 HAYES AVE,10851 VC AUTO THEFT LOCATE,2404,38.63024715,-121.4493987
2201,1/10/06 13:45,2101 C ST,FOUND PROPERTY - I RPT,7000,38.58388345,-121.4745497
2202,1/10/06 13:54,5821 S LAND PARK DR,BURGLARY - I RPT,7000,38.52078633,-121.5119629
2203,1/10/06 13:57,2681 FAIRFIELD ST,10851 VC AUTO THEFT LOCATE,2404,38.6161168,-121.4529308
2204,1/10/06 14:00,2451 MEADOWVIEW RD,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.48199912,-121.4784328
2205,1/10/06 14:00,8341 FOLSOM BLVD,211 PC  ROBBERY UNSPECIFIED,1299,38.5474759,-121.3980671
2206,1/10/06 14:00,6715 GLORIA DR,GANG ACTIVITY - I RPT,7000,38.50298477,-121.5346969
2207,1/10/06 14:00,547 L ST,HOMICIDE ASSAULT - I RPT,7000,38.58184562,-121.5011657
2208,1/10/06 14:00,6715 GLORIA DR,GANG ACTIVITY - I RPT,7000,38.50298477,-121.5346969
2209,1/10/06 14:15,8391 FOLSOM BLVD,666 PC PETTY THEFT W/PRI CONV,2399,38.54818818,-121.3940644
2210,1/10/06 14:15,SHINING STAR DR / SPARROWOOD WAY,GANG ACTIVITY - I RPT,7000,38.48455742,-121.4656033
2211,1/10/06 14:17,4611 S LAND PARK DR,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.53317666,-121.5069385
2212,1/10/06 14:25,3555 AUBURN BLVD,MISSING PERSON,7000,38.63862878,-121.3815598
2213,1/10/06 14:30,8291 CARIBBEAN WAY,FOUND PROPERTY - I RPT,7000,38.55804061,-121.3998489
2214,1/10/06 14:30,4533 CEDARWOOD WAY,1708 US   THEFT OF MAIL,2310,38.48371518,-121.4516915
